Entity,Code,Year,Population density,Coord_X,Coord_Y
Russia,RUS,1995,9.054926,3308,1420
Russia,RUS,1996,9.042297,3308,1420
Russia,RUS,1997,9.028203,3308,1420
Russia,RUS,1998,9.014878,3308,1420
Russia,RUS,1999,8.990846,3308,1420
Russia,RUS,2000,8.958838,3308,1420
Russia,RUS,2001,8.922171,3308,1420
Russia,RUS,2002,8.911315,3308,1420
Russia,RUS,2003,8.902445,3308,1420
Russia,RUS,2004,8.864944,3308,1420
Russia,RUS,2005,8.829393,3308,1420
Russia,RUS,2006,8.799172,3308,1420
Russia,RUS,2007,8.784324,3308,1420
Russia,RUS,2008,8.781396,3308,1420
Russia,RUS,2009,8.784895,3308,1420
Russia,RUS,2010,8.788884,3308,1420
Russia,RUS,2011,8.795557,3308,1420
Russia,RUS,2012,8.810656,3308,1420
Russia,RUS,2013,8.829773,3308,1420
Russia,RUS,2014,8.849407,3308,1420
Russia,RUS,2015,8.872731,3308,1420
Russia,RUS,2016,8.901494,3308,1420
Russia,RUS,2017,8.926415,3308,1420
Russia,RUS,2018,8.941275,3308,1420
Russia,RUS,2019,8.947558,3308,1420
Russia,RUS,2020,8.937681,3308,1420
Russia,RUS,2021,8.905005,3308,1420
Russia,RUS,2022,8.889357,3308,1420
Russia,RUS,2023,8.880845,3308,1420
Russia,RUS,2024,8.842982,3308,1420
Russia,RUS,2025,8.7927265,3308,1420
Russia,RUS,2026,8.755911,3308,1420
Russia,RUS,2027,8.734518,3308,1420
Russia,RUS,2028,8.71166,3308,1420
Russia,RUS,2029,8.688169,3308,1420
Russia,RUS,2030,8.66401,3308,1420
Russia,RUS,2031,8.638733,3308,1420
Russia,RUS,2032,8.613386,3308,1420
Russia,RUS,2033,8.58922,3308,1420
Russia,RUS,2034,8.565784,3308,1420
Russia,RUS,2035,8.54312,3308,1420
Russia,RUS,2036,8.521254,3308,1420
Russia,RUS,2037,8.500087,3308,1420
Russia,RUS,2038,8.480054,3308,1420
Russia,RUS,2039,8.461157,3308,1420
Russia,RUS,2040,8.443725,3308,1420
Russia,RUS,2041,8.427844,3308,1420
Russia,RUS,2042,8.413249,3308,1420
Russia,RUS,2043,8.399521,3308,1420
Russia,RUS,2044,8.386519,3308,1420
Russia,RUS,2045,8.374747,3308,1420
Russia,RUS,2046,8.363849,3308,1420
Russia,RUS,2047,8.352594,3308,1420
Russia,RUS,2048,8.340173,3308,1420
Russia,RUS,2049,8.326887,3308,1420
Russia,RUS,2050,8.3125,3308,1420
Russia,RUS,2051,8.296832,3308,1420
Russia,RUS,2052,8.280484,3308,1420
Russia,RUS,2053,8.262411,3308,1420
Russia,RUS,2054,8.242558,3308,1420
Russia,RUS,2055,8.221877,3308,1420
Russia,RUS,2056,8.200674,3308,1420
Russia,RUS,2057,8.179724,3308,1420
Russia,RUS,2058,8.158088,3308,1420
Russia,RUS,2059,8.135838,3308,1420
Russia,RUS,2060,8.114701,3308,1420
Russia,RUS,2061,8.093848,3308,1420
Russia,RUS,2062,8.0729065,3308,1420
Russia,RUS,2063,8.052071,3308,1420
Russia,RUS,2064,8.031065,3308,1420
Russia,RUS,2065,8.010522,3308,1420
Russia,RUS,2066,7.9908004,3308,1420
Russia,RUS,2067,7.972524,3308,1420
Russia,RUS,2068,7.955188,3308,1420
Russia,RUS,2069,7.937698,3308,1420
Russia,RUS,2070,7.9203644,3308,1420
Russia,RUS,2071,7.9033346,3308,1420
Russia,RUS,2072,7.887764,3308,1420
Russia,RUS,2073,7.874159,3308,1420
Russia,RUS,2074,7.8614473,3308,1420
Russia,RUS,2075,7.8497305,3308,1420
Russia,RUS,2076,7.839403,3308,1420
Russia,RUS,2077,7.829885,3308,1420
Russia,RUS,2078,7.820734,3308,1420
Russia,RUS,2079,7.8127007,3308,1420
Russia,RUS,2080,7.8060007,3308,1420
Russia,RUS,2081,7.800437,3308,1420
Russia,RUS,2082,7.795288,3308,1420
Russia,RUS,2083,7.7904086,3308,1420
Russia,RUS,2084,7.785803,3308,1420
Russia,RUS,2085,7.7811584,3308,1420
Russia,RUS,2086,7.776717,3308,1420
Russia,RUS,2087,7.7731366,3308,1420
Russia,RUS,2088,7.7701073,3308,1420
Russia,RUS,2089,7.766949,3308,1420
Russia,RUS,2090,7.763636,3308,1420
Russia,RUS,2091,7.7604346,3308,1420
Russia,RUS,2092,7.7566323,3308,1420
Russia,RUS,2093,7.7526207,3308,1420
Russia,RUS,2094,7.749296,3308,1420
Russia,RUS,2095,7.745584,3308,1420
Russia,RUS,2096,7.7407165,3308,1420
Russia,RUS,2097,7.7355323,3308,1420
Russia,RUS,2098,7.7300267,3308,1420
Russia,RUS,2099,7.7237577,3308,1420
Russia,RUS,2100,7.717376,3308,1420
San Marino,SMR,1900,168.88333,2360,2524
San Marino,SMR,1901,170.16667,2360,2524
San Marino,SMR,1902,171.46666,2360,2524
San Marino,SMR,1903,172.78334,2360,2524
San Marino,SMR,1904,174.1,2360,2524
San Marino,SMR,1905,175.43333,2360,2524
San Marino,SMR,1906,176.78334,2360,2524
San Marino,SMR,1907,178.13333,2360,2524
San Marino,SMR,1908,179.5,2360,2524
San Marino,SMR,1909,181.2,2360,2524
San Marino,SMR,1910,183.25,2360,2524
San Marino,SMR,1911,185.66667,2360,2524
San Marino,SMR,1912,188.45,2360,2524
San Marino,SMR,1913,191.6,2360,2524
San Marino,SMR,1914,194.81667,2360,2524
San Marino,SMR,1915,198.06667,2360,2524
San Marino,SMR,1916,201.38333,2360,2524
San Marino,SMR,1917,204.76666,2360,2524
San Marino,SMR,1918,208.2,2360,2524
San Marino,SMR,1919,210.98334,2360,2524
San Marino,SMR,1920,213.1,2360,2524
San Marino,SMR,1921,214.51666,2360,2524
San Marino,SMR,1922,215.21666,2360,2524
San Marino,SMR,1923,215.21666,2360,2524
San Marino,SMR,1924,215.21666,2360,2524
San Marino,SMR,1925,215.21666,2360,2524
San Marino,SMR,1926,215.21666,2360,2524
San Marino,SMR,1927,215.21666,2360,2524
San Marino,SMR,1928,215.21666,2360,2524
San Marino,SMR,1929,215.85,2360,2524
San Marino,SMR,1930,217.1,2360,2524
San Marino,SMR,1931,218.98334,2360,2524
San Marino,SMR,1932,221.51666,2360,2524
San Marino,SMR,1933,224.71666,2360,2524
San Marino,SMR,1934,227.95,2360,2524
San Marino,SMR,1935,231.23334,2360,2524
San Marino,SMR,1936,234.56667,2360,2524
San Marino,SMR,1937,237.95,2360,2524
San Marino,SMR,1938,241.38333,2360,2524
San Marino,SMR,1939,243.35,2360,2524
San Marino,SMR,1940,243.86667,2360,2524
San Marino,SMR,1941,242.95,2360,2524
San Marino,SMR,1942,240.56667,2360,2524
San Marino,SMR,1943,236.75,2360,2524
San Marino,SMR,1944,232.98334,2360,2524
San Marino,SMR,1945,229.28334,2360,2524
San Marino,SMR,1946,225.63333,2360,2524
San Marino,SMR,1947,222.05,2360,2524
San Marino,SMR,1948,218.51666,2360,2524
San Marino,SMR,1949,216.51666,2360,2524
San Marino,SMR,1950,215.38333,2360,2524
San Marino,SMR,1951,218.28334,2360,2524
San Marino,SMR,1952,220.96666,2360,2524
San Marino,SMR,1953,223.68333,2360,2524
San Marino,SMR,1954,226.51666,2360,2524
San Marino,SMR,1955,229.51666,2360,2524
San Marino,SMR,1956,233.8,2360,2524
San Marino,SMR,1957,239.46666,2360,2524
San Marino,SMR,1958,245,2360,2524
San Marino,SMR,1959,250.96666,2360,2524
San Marino,SMR,1960,256.78333,2360,2524
San Marino,SMR,1961,262.96667,2360,2524
San Marino,SMR,1962,269.28333,2360,2524
San Marino,SMR,1963,276.06668,2360,2524
San Marino,SMR,1964,282.5,2360,2524
San Marino,SMR,1965,287.91666,2360,2524
San Marino,SMR,1966,291.7,2360,2524
San Marino,SMR,1967,294.4,2360,2524
San Marino,SMR,1968,297.21667,2360,2524
San Marino,SMR,1969,300.16666,2360,2524
San Marino,SMR,1970,302.51666,2360,2524
San Marino,SMR,1971,306.66666,2360,2524
San Marino,SMR,1972,312.7,2360,2524
San Marino,SMR,1973,316.16666,2360,2524
San Marino,SMR,1974,316.86667,2360,2524
San Marino,SMR,1975,317.16666,2360,2524
San Marino,SMR,1976,318.1,2360,2524
San Marino,SMR,1977,333.21667,2360,2524
San Marino,SMR,1978,350.08334,2360,2524
San Marino,SMR,1979,355,2360,2524
San Marino,SMR,1980,359.33334,2360,2524
San Marino,SMR,1981,363.71667,2360,2524
San Marino,SMR,1982,367.3,2360,2524
San Marino,SMR,1983,370.15,2360,2524
San Marino,SMR,1984,372,2360,2524
San Marino,SMR,1985,374.33334,2360,2524
San Marino,SMR,1986,377.11667,2360,2524
San Marino,SMR,1987,377.65,2360,2524
San Marino,SMR,1988,380.31668,2360,2524
San Marino,SMR,1989,385.5,2360,2524
San Marino,SMR,1990,390.91666,2360,2524
San Marino,SMR,1991,396.3,2360,2524
San Marino,SMR,1992,401.63333,2360,2524
San Marino,SMR,1993,407.46667,2360,2524
San Marino,SMR,1994,413.46667,2360,2524
San Marino,SMR,1995,418.96667,2360,2524
San Marino,SMR,1996,424.26666,2360,2524
San Marino,SMR,1997,429.55,2360,2524
San Marino,SMR,1998,435.05,2360,2524
San Marino,SMR,1999,440.53333,2360,2524
San Marino,SMR,2000,446.23334,2360,2524
San Marino,SMR,2001,452.21667,2360,2524
San Marino,SMR,2002,457.88333,2360,2524
San Marino,SMR,2003,463.75,2360,2524
San Marino,SMR,2004,469.63333,2360,2524
San Marino,SMR,2005,475.85,2360,2524
San Marino,SMR,2006,481.85,2360,2524
San Marino,SMR,2007,488.15,2360,2524
San Marino,SMR,2008,494.43332,2360,2524
San Marino,SMR,2009,501,2360,2524
San Marino,SMR,2010,509.88333,2360,2524
San Marino,SMR,2011,535.55,2360,2524
San Marino,SMR,2012,557.35,2360,2524
San Marino,SMR,2013,559.9167,2360,2524
San Marino,SMR,2014,561.65,2360,2524
San Marino,SMR,2015,564.65,2360,2524
San Marino,SMR,2016,569.05,2360,2524
San Marino,SMR,2017,572.61664,2360,2524
San Marino,SMR,2018,575.06665,2360,2524
San Marino,SMR,2019,577.11664,2360,2524
San Marino,SMR,2020,578.98334,2360,2524
San Marino,SMR,2021,575.76666,2360,2524
San Marino,SMR,2022,567.76666,2360,2524
San Marino,SMR,2023,561.75,2360,2524
San Marino,SMR,2024,559.25,2360,2524
San Marino,SMR,2025,559.23334,2360,2524
San Marino,SMR,2026,559.88336,2360,2524
San Marino,SMR,2027,560,2360,2524
San Marino,SMR,2028,561.0333,2360,2524
San Marino,SMR,2029,561.56665,2360,2524
San Marino,SMR,2030,561.7833,2360,2524
San Marino,SMR,2031,562.06665,2360,2524
San Marino,SMR,2032,562.35,2360,2524
San Marino,SMR,2033,562.93335,2360,2524
San Marino,SMR,2034,562.9167,2360,2524
San Marino,SMR,2035,563.3333,2360,2524
San Marino,SMR,2036,563.9,2360,2524
San Marino,SMR,2037,564.35,2360,2524
San Marino,SMR,2038,565.3333,2360,2524
San Marino,SMR,2039,565.8,2360,2524
San Marino,SMR,2040,565.68335,2360,2524
San Marino,SMR,2041,565.63336,2360,2524
San Marino,SMR,2042,565.7833,2360,2524
San Marino,SMR,2043,566.01666,2360,2524
San Marino,SMR,2044,565.45,2360,2524
San Marino,SMR,2045,564.86664,2360,2524
San Marino,SMR,2046,564.35,2360,2524
San Marino,SMR,2047,563.65,2360,2524
San Marino,SMR,2048,562.7833,2360,2524
San Marino,SMR,2049,561.85,2360,2524
San Marino,SMR,2050,561.13336,2360,2524
San Marino,SMR,2051,560.2167,2360,2524
San Marino,SMR,2052,558.73334,2360,2524
San Marino,SMR,2053,557.13336,2360,2524
San Marino,SMR,2054,555.18335,2360,2524
San Marino,SMR,2055,553.51666,2360,2524
San Marino,SMR,2056,551.48334,2360,2524
San Marino,SMR,2057,549.15,2360,2524
San Marino,SMR,2058,546.75,2360,2524
San Marino,SMR,2059,544.55,2360,2524
San Marino,SMR,2060,542.4167,2360,2524
San Marino,SMR,2061,540.51666,2360,2524
San Marino,SMR,2062,538.3,2360,2524
San Marino,SMR,2063,536.15,2360,2524
San Marino,SMR,2064,533.9,2360,2524
San Marino,SMR,2065,531.76666,2360,2524
San Marino,SMR,2066,529.85,2360,2524
San Marino,SMR,2067,527.85,2360,2524
San Marino,SMR,2068,525.9667,2360,2524
San Marino,SMR,2069,524.35,2360,2524
San Marino,SMR,2070,522.86664,2360,2524
San Marino,SMR,2071,521.9167,2360,2524
San Marino,SMR,2072,520.95,2360,2524
San Marino,SMR,2073,519.98334,2360,2524
San Marino,SMR,2074,519,2360,2524
San Marino,SMR,2075,518.15,2360,2524
San Marino,SMR,2076,517.7167,2360,2524
San Marino,SMR,2077,517.2,2360,2524
San Marino,SMR,2078,517.1,2360,2524
San Marino,SMR,2079,517.2167,2360,2524
San Marino,SMR,2080,517.13336,2360,2524
San Marino,SMR,2081,517.3333,2360,2524
San Marino,SMR,2082,517.7167,2360,2524
San Marino,SMR,2083,518.0833,2360,2524
San Marino,SMR,2084,517.9,2360,2524
San Marino,SMR,2085,518.56665,2360,2524
San Marino,SMR,2086,519.1667,2360,2524
San Marino,SMR,2087,519.5333,2360,2524
San Marino,SMR,2088,519.68335,2360,2524
San Marino,SMR,2089,519.9167,2360,2524
San Marino,SMR,2090,519.95,2360,2524
San Marino,SMR,2091,519.88336,2360,2524
San Marino,SMR,2092,519.93335,2360,2524
San Marino,SMR,2093,519.93335,2360,2524
San Marino,SMR,2094,520.23334,2360,2524
San Marino,SMR,2095,520.6,2360,2524
San Marino,SMR,2096,520.48334,2360,2524
San Marino,SMR,2097,520,2360,2524
San Marino,SMR,2098,519.3333,2360,2524
San Marino,SMR,2099,519.18335,2360,2524
San Marino,SMR,2100,518.85,2360,2524
Serbia,SRB,1900,27.516256,2815,2479
Serbia,SRB,1901,27.888666,2815,2479
Serbia,SRB,1902,28.27278,2815,2479
Serbia,SRB,1903,28.668842,2815,2479
Serbia,SRB,1904,29.070377,2815,2479
Serbia,SRB,1905,29.477465,2815,2479
Serbia,SRB,1906,29.890165,2815,2479
Serbia,SRB,1907,30.308575,2815,2479
Serbia,SRB,1908,30.732775,2815,2479
Serbia,SRB,1909,31.197454,2815,2479
Serbia,SRB,1910,31.703817,2815,2479
Serbia,SRB,1911,32.253063,2815,2479
Serbia,SRB,1912,32.84644,2815,2479
Serbia,SRB,1913,33.485218,2815,2479
Serbia,SRB,1914,34.13632,2815,2479
Serbia,SRB,1915,34.8,2815,2479
Serbia,SRB,1916,35.47649,2815,2479
Serbia,SRB,1917,36.166023,2815,2479
Serbia,SRB,1918,36.92874,2815,2479
Serbia,SRB,1919,37.70754,2815,2479
Serbia,SRB,1920,38.502758,2815,2479
Serbia,SRB,1921,39.31476,2815,2479
Serbia,SRB,1922,40.14387,2815,2479
Serbia,SRB,1923,40.990475,2815,2479
Serbia,SRB,1924,41.854942,2815,2479
Serbia,SRB,1925,42.737625,2815,2479
Serbia,SRB,1926,43.638935,2815,2479
Serbia,SRB,1927,44.559246,2815,2479
Serbia,SRB,1928,45.498966,2815,2479
Serbia,SRB,1929,46.458496,2815,2479
Serbia,SRB,1930,47.438282,2815,2479
Serbia,SRB,1931,48.43871,2815,2479
Serbia,SRB,1932,49.460243,2815,2479
Serbia,SRB,1933,50.50333,2815,2479
Serbia,SRB,1934,51.5684,2815,2479
Serbia,SRB,1935,52.65594,2815,2479
Serbia,SRB,1936,53.76642,2815,2479
Serbia,SRB,1937,54.90031,2815,2479
Serbia,SRB,1938,56.058117,2815,2479
Serbia,SRB,1939,57.240337,2815,2479
Serbia,SRB,1940,58.4475,2815,2479
Serbia,SRB,1941,59.680103,2815,2479
Serbia,SRB,1942,60.93872,2815,2479
Serbia,SRB,1943,62.223866,2815,2479
Serbia,SRB,1944,63.53613,2815,2479
Serbia,SRB,1945,64.87605,2815,2479
Serbia,SRB,1946,66.24424,2815,2479
Serbia,SRB,1947,67.64127,2815,2479
Serbia,SRB,1948,69.06779,2815,2479
Serbia,SRB,1949,70.37619,2815,2479
Serbia,SRB,1950,71.460915,2815,2479
Serbia,SRB,1951,72.14891,2815,2479
Serbia,SRB,1952,72.86499,2815,2479
Serbia,SRB,1953,73.63977,2815,2479
Serbia,SRB,1954,74.52544,2815,2479
Serbia,SRB,1955,75.47013,2815,2479
Serbia,SRB,1956,76.37895,2815,2479
Serbia,SRB,1957,77.25543,2815,2479
Serbia,SRB,1958,78.09727,2815,2479
Serbia,SRB,1959,78.905556,2815,2479
Serbia,SRB,1960,79.71115,2815,2479
Serbia,SRB,1961,80.52496,2815,2479
Serbia,SRB,1962,81.324684,2815,2479
Serbia,SRB,1963,82.10396,2815,2479
Serbia,SRB,1964,82.865654,2815,2479
Serbia,SRB,1965,83.61379,2815,2479
Serbia,SRB,1966,84.352264,2815,2479
Serbia,SRB,1967,85.079605,2815,2479
Serbia,SRB,1968,85.78883,2815,2479
Serbia,SRB,1969,86.46694,2815,2479
Serbia,SRB,1970,87.101616,2815,2479
Serbia,SRB,1971,87.704735,2815,2479
Serbia,SRB,1972,88.29466,2815,2479
Serbia,SRB,1973,88.87468,2815,2479
Serbia,SRB,1974,89.45694,2815,2479
Serbia,SRB,1975,90.05096,2815,2479
Serbia,SRB,1976,90.64876,2815,2479
Serbia,SRB,1977,91.22881,2815,2479
Serbia,SRB,1978,91.76927,2815,2479
Serbia,SRB,1979,92.26034,2815,2479
Serbia,SRB,1980,92.71306,2815,2479
Serbia,SRB,1981,93.088455,2815,2479
Serbia,SRB,1982,93.347626,2815,2479
Serbia,SRB,1983,93.525345,2815,2479
Serbia,SRB,1984,93.64971,2815,2479
Serbia,SRB,1985,93.72684,2815,2479
Serbia,SRB,1986,93.763084,2815,2479
Serbia,SRB,1987,93.77232,2815,2479
Serbia,SRB,1988,93.76157,2815,2479
Serbia,SRB,1989,93.723526,2815,2479
Serbia,SRB,1990,93.644226,2815,2479
Serbia,SRB,1991,93.5547,2815,2479
Serbia,SRB,1992,93.46843,2815,2479
Serbia,SRB,1993,93.34852,2815,2479
Serbia,SRB,1994,93.1991,2815,2479
Serbia,SRB,1995,93.03401,2815,2479
Serbia,SRB,1996,92.84884,2815,2479
Serbia,SRB,1997,92.62854,2815,2479
Serbia,SRB,1998,92.35199,2815,2479
Serbia,SRB,1999,91.97668,2815,2479
Serbia,SRB,2000,91.5039,2815,2479
Serbia,SRB,2001,90.996376,2815,2479
Serbia,SRB,2002,90.577835,2815,2479
Serbia,SRB,2003,90.27106,2815,2479
Serbia,SRB,2004,89.97253,2815,2479
Serbia,SRB,2005,89.655075,2815,2479
Serbia,SRB,2006,89.325,2815,2479
Serbia,SRB,2007,88.98724,2815,2479
Serbia,SRB,2008,88.64587,2815,2479
Serbia,SRB,2009,88.301796,2815,2479
Serbia,SRB,2010,87.951256,2815,2479
Serbia,SRB,2011,87.582436,2815,2479
Serbia,SRB,2012,87.10398,2815,2479
Serbia,SRB,2013,86.52796,2815,2479
Serbia,SRB,2014,85.94549,2815,2479
Serbia,SRB,2015,85.35161,2815,2479
Serbia,SRB,2016,84.74294,2815,2479
Serbia,SRB,2017,84.11768,2815,2479
Serbia,SRB,2018,83.48151,2815,2479
Serbia,SRB,2019,82.84102,2815,2479
Serbia,SRB,2020,82.14742,2815,2479
Serbia,SRB,2021,81.28655,2815,2479
Serbia,SRB,2022,80.76076,2815,2479
Serbia,SRB,2023,80.54651,2815,2479
Serbia,SRB,2024,80.106674,2815,2479
Serbia,SRB,2025,79.54561,2815,2479
Serbia,SRB,2026,78.98586,2815,2479
Serbia,SRB,2027,78.45749,2815,2479
Serbia,SRB,2028,77.921646,2815,2479
Serbia,SRB,2029,77.38179,2815,2479
Serbia,SRB,2030,76.83615,2815,2479
Serbia,SRB,2031,76.285255,2815,2479
Serbia,SRB,2032,75.731026,2815,2479
Serbia,SRB,2033,75.17168,2815,2479
Serbia,SRB,2034,74.60938,2815,2479
Serbia,SRB,2035,74.04602,2815,2479
Serbia,SRB,2036,73.48099,2815,2479
Serbia,SRB,2037,72.913414,2815,2479
Serbia,SRB,2038,72.34382,2815,2479
Serbia,SRB,2039,71.77259,2815,2479
Serbia,SRB,2040,71.202415,2815,2479
Serbia,SRB,2041,70.634605,2815,2479
Serbia,SRB,2042,70.06932,2815,2479
Serbia,SRB,2043,69.5112,2815,2479
Serbia,SRB,2044,68.96094,2815,2479
Serbia,SRB,2045,68.41731,2815,2479
Serbia,SRB,2046,67.88074,2815,2479
Serbia,SRB,2047,67.35122,2815,2479
Serbia,SRB,2048,66.82796,2815,2479
Serbia,SRB,2049,66.30967,2815,2479
Serbia,SRB,2050,65.79635,2815,2479
Serbia,SRB,2051,65.28643,2815,2479
Serbia,SRB,2052,64.780624,2815,2479
Serbia,SRB,2053,64.282196,2815,2479
Serbia,SRB,2054,63.786514,2815,2479
Serbia,SRB,2055,63.290867,2815,2479
Serbia,SRB,2056,62.79509,2815,2479
Serbia,SRB,2057,62.29938,2815,2479
Serbia,SRB,2058,61.806732,2815,2479
Serbia,SRB,2059,61.317623,2815,2479
Serbia,SRB,2060,60.828587,2815,2479
Serbia,SRB,2061,60.339302,2815,2479
Serbia,SRB,2062,59.848545,2815,2479
Serbia,SRB,2063,59.357594,2815,2479
Serbia,SRB,2064,58.86839,2815,2479
Serbia,SRB,2065,58.38045,2815,2479
Serbia,SRB,2066,57.89479,2815,2479
Serbia,SRB,2067,57.4107,2815,2479
Serbia,SRB,2068,56.92708,2815,2479
Serbia,SRB,2069,56.44581,2815,2479
Serbia,SRB,2070,55.967617,2815,2479
Serbia,SRB,2071,55.494507,2815,2479
Serbia,SRB,2072,55.027245,2815,2479
Serbia,SRB,2073,54.56493,2815,2479
Serbia,SRB,2074,54.10686,2815,2479
Serbia,SRB,2075,53.654583,2815,2479
Serbia,SRB,2076,53.208443,2815,2479
Serbia,SRB,2077,52.76607,2815,2479
Serbia,SRB,2078,52.32708,2815,2479
Serbia,SRB,2079,51.894398,2815,2479
Serbia,SRB,2080,51.469498,2815,2479
Serbia,SRB,2081,51.05223,2815,2479
Serbia,SRB,2082,50.640896,2815,2479
Serbia,SRB,2083,50.23508,2815,2479
Serbia,SRB,2084,49.83628,2815,2479
Serbia,SRB,2085,49.443645,2815,2479
Serbia,SRB,2086,49.05619,2815,2479
Serbia,SRB,2087,48.672874,2815,2479
Serbia,SRB,2088,48.295376,2815,2479
Serbia,SRB,2089,47.92111,2815,2479
Serbia,SRB,2090,47.55054,2815,2479
Serbia,SRB,2091,47.18404,2815,2479
Serbia,SRB,2092,46.81975,2815,2479
Serbia,SRB,2093,46.459747,2815,2479
Serbia,SRB,2094,46.10365,2815,2479
Serbia,SRB,2095,45.750126,2815,2479
Serbia,SRB,2096,45.399475,2815,2479
Serbia,SRB,2097,45.050884,2815,2479
Serbia,SRB,2098,44.70503,2815,2479
Serbia,SRB,2099,44.360817,2815,2479
Serbia,SRB,2100,44.017826,2815,2479
Slovakia,SVK,1900,59.607674,2696,2146
Slovakia,SVK,1901,59.823524,2696,2146
Slovakia,SVK,1902,60.040142,2696,2146
Slovakia,SVK,1903,60.25755,2696,2146
Slovakia,SVK,1904,60.47575,2696,2146
Slovakia,SVK,1905,60.694736,2696,2146
Slovakia,SVK,1906,60.914516,2696,2146
Slovakia,SVK,1907,61.135086,2696,2146
Slovakia,SVK,1908,61.35647,2696,2146
Slovakia,SVK,1909,61.57864,2696,2146
Slovakia,SVK,1910,61.8016,2696,2146
Slovakia,SVK,1911,62.025394,2696,2146
Slovakia,SVK,1912,62.24998,2696,2146
Slovakia,SVK,1913,62.475395,2696,2146
Slovakia,SVK,1914,62.701622,2696,2146
Slovakia,SVK,1915,62.92866,2696,2146
Slovakia,SVK,1916,63.15651,2696,2146
Slovakia,SVK,1917,63.385212,2696,2146
Slovakia,SVK,1918,63.620235,2696,2146
Slovakia,SVK,1919,63.856155,2696,2146
Slovakia,SVK,1920,64.092926,2696,2146
Slovakia,SVK,1921,64.3306,2696,2146
Slovakia,SVK,1922,64.56914,2696,2146
Slovakia,SVK,1923,64.80855,2696,2146
Slovakia,SVK,1924,65.04886,2696,2146
Slovakia,SVK,1925,65.29008,2696,2146
Slovakia,SVK,1926,65.53217,2696,2146
Slovakia,SVK,1927,65.77517,2696,2146
Slovakia,SVK,1928,66.01905,2696,2146
Slovakia,SVK,1929,66.26387,2696,2146
Slovakia,SVK,1930,66.50957,2696,2146
Slovakia,SVK,1931,66.756195,2696,2146
Slovakia,SVK,1932,67.00372,2696,2146
Slovakia,SVK,1933,67.25218,2696,2146
Slovakia,SVK,1934,67.50156,2696,2146
Slovakia,SVK,1935,67.751854,2696,2146
Slovakia,SVK,1936,68.003075,2696,2146
Slovakia,SVK,1937,68.25524,2696,2146
Slovakia,SVK,1938,68.50834,2696,2146
Slovakia,SVK,1939,68.76235,2696,2146
Slovakia,SVK,1940,69.01735,2696,2146
Slovakia,SVK,1941,69.273254,2696,2146
Slovakia,SVK,1942,69.53011,2696,2146
Slovakia,SVK,1943,69.78793,2696,2146
Slovakia,SVK,1944,70.046715,2696,2146
Slovakia,SVK,1945,70.30645,2696,2146
Slovakia,SVK,1946,70.56716,2696,2146
Slovakia,SVK,1947,70.82883,2696,2146
Slovakia,SVK,1948,71.09145,2696,2146
Slovakia,SVK,1949,71.507675,2696,2146
Slovakia,SVK,1950,72.08209,2696,2146
Slovakia,SVK,1951,73.322334,2696,2146
Slovakia,SVK,1952,74.704636,2696,2146
Slovakia,SVK,1953,76.12367,2696,2146
Slovakia,SVK,1954,77.537315,2696,2146
Slovakia,SVK,1955,78.97891,2696,2146
Slovakia,SVK,1956,80.45374,2696,2146
Slovakia,SVK,1957,81.88001,2696,2146
Slovakia,SVK,1958,83.24983,2696,2146
Slovakia,SVK,1959,84.53887,2696,2146
Slovakia,SVK,1960,85.781944,2696,2146
Slovakia,SVK,1961,87.04861,2696,2146
Slovakia,SVK,1962,88.097855,2696,2146
Slovakia,SVK,1963,88.98546,2696,2146
Slovakia,SVK,1964,89.917786,2696,2146
Slovakia,SVK,1965,90.78617,2696,2146
Slovakia,SVK,1966,91.55898,2696,2146
Slovakia,SVK,1967,92.264145,2696,2146
Slovakia,SVK,1968,92.89482,2696,2146
Slovakia,SVK,1969,93.489746,2696,2146
Slovakia,SVK,1970,94.13111,2696,2146
Slovakia,SVK,1971,94.84959,2696,2146
Slovakia,SVK,1972,95.66862,2696,2146
Slovakia,SVK,1973,96.58143,2696,2146
Slovakia,SVK,1974,97.55826,2696,2146
Slovakia,SVK,1975,98.56762,2696,2146
Slovakia,SVK,1976,99.59376,2696,2146
Slovakia,SVK,1977,100.61664,2696,2146
Slovakia,SVK,1978,101.61577,2696,2146
Slovakia,SVK,1979,102.60811,2696,2146
Slovakia,SVK,1980,103.50693,2696,2146
Slovakia,SVK,1981,104.30337,2696,2146
Slovakia,SVK,1982,105.0698,2696,2146
Slovakia,SVK,1983,105.79033,2696,2146
Slovakia,SVK,1984,106.475746,2696,2146
Slovakia,SVK,1985,107.13617,2696,2146
Slovakia,SVK,1986,107.73789,2696,2146
Slovakia,SVK,1987,108.274605,2696,2146
Slovakia,SVK,1988,108.76939,2696,2146
Slovakia,SVK,1989,109.19056,2696,2146
Slovakia,SVK,1990,109.526245,2696,2146
Slovakia,SVK,1991,109.917305,2696,2146
Slovakia,SVK,1992,110.36624,2696,2146
Slovakia,SVK,1993,110.7801,2696,2146
Slovakia,SVK,1994,111.13082,2696,2146
Slovakia,SVK,1995,111.361145,2696,2146
Slovakia,SVK,1996,111.53028,2696,2146
Slovakia,SVK,1997,111.68326,2696,2146
Slovakia,SVK,1998,111.787544,2696,2146
Slovakia,SVK,1999,111.85641,2696,2146
Slovakia,SVK,2000,111.89582,2696,2146
Slovakia,SVK,2001,111.88422,2696,2146
